name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu	distance	namespace	members_Overlap	members_Overlap_keggid	members_Anno_keggid	members_Anno
Pentose phosphate pathway	36	6	4.75	4.31	0.00019	0.0013	5.75	1.92	14.5	1	Customised	D-Ribose 5-phosphate, 3-Phospho-D-glycerate, 6-Phospho-D-gluconate, 2-Deoxy-D-ribose 5-phosphate, beta-D-Fructose 1,6-bisphosphate, Sedoheptulose 7-phosphate	C00117, C00197, C00345, C00673, C05378, C05382	C00022, C00031, C00117, C00118, C00119, C00121, C00197, C00198, C00199, C00204, C00221, C00231, C00257, C00258, C00279, C00345, C00577, C00620, C00631, C00668, C00672, C00673, C01151, C01172, C01182, C01218, C01236, C01801, C03752, C04442, C05345, C05378, C05382, C06019, C06473, C20589	Pyruvate, D-Glucose, D-Ribose 5-phosphate, D-Glyceraldehyde 3-phosphate, 5-Phospho-alpha-D-ribose 1-diphosphate, D-Ribose, 3-Phospho-D-glycerate, D-Glucono-1,5-lactone, D-Ribulose 5-phosphate, 2-Dehydro-3-deoxy-D-gluconate, beta-D-Glucose, D-Xylulose 5-phosphate, D-Gluconic acid, D-Glycerate, D-Erythrose 4-phosphate, 6-Phospho-D-gluconate, D-Glyceraldehyde, alpha-D-Ribose 1-phosphate, 2-Phospho-D-glycerate, alpha-D-Glucose 6-phosphate, 2-Deoxy-D-ribose 1-phosphate, 2-Deoxy-D-ribose 5-phosphate, D-Ribose 1,5-bisphosphate, beta-D-Glucose 6-phosphate, D-Ribulose 1,5-bisphosphate, 6-Phospho-2-dehydro-D-gluconate, D-Glucono-1,5-lactone 6-phosphate, Deoxyribose, 2-Amino-2-deoxy-D-gluconate, 2-Dehydro-3-deoxy-6-phospho-D-gluconate, beta-D-Fructose 6-phosphate, beta-D-Fructose 1,6-bisphosphate, Sedoheptulose 7-phosphate, D-arabino-Hex-3-ulose 6-phosphate, 2-Keto-D-gluconic acid, D-Glucosaminate-6-phosphate
Phenylalanine metabolism	49	5	2.91	2.57	0.0067	0.025	3.22	0.977	8.35	1	Customised	Succinate, L-Phenylalanine, L-Tyrosine, Fumarate, Phenylacetaldehyde	C00042, C00079, C00082, C00122, C00601	C00022, C00024, C00042, C00079, C00082, C00084, C00091, C00122, C00166, C00423, C00512, C00582, C00596, C00601, C00642, C01198, C01772, C02137, C02232, C02265, C02505, C02763, C03519, C03589, C04044, C04148, C04479, C05332, C05593, C05598, C05607, C05629, C05852, C05853, C06207, C07086, C11457, C11588, C12621, C12622, C12623, C12624, C14144, C14145, C15524, C19945, C19946, C19975, C20062	Pyruvate, Acetyl-CoA, Succinate, L-Phenylalanine, L-Tyrosine, Acetaldehyde, Succinyl-CoA, Fumarate, Phenylpyruvate, trans-Cinnamate, Benzoyl-CoA, Phenylacetyl-CoA, 2-Hydroxy-2,4-pentadienoate, Phenylacetaldehyde, 4-Hydroxyphenylacetate, 3-(2-Hydroxyphenyl)propanoate, trans-2-Hydroxycinnamate, alpha-Oxo-benzeneacetic acid, 3-Oxoadipyl-CoA, D-Phenylalanine, 2-Phenylacetamide, 2-Hydroxy-3-phenylpropenoate, N-Acetyl-L-phenylalanine, 4-Hydroxy-2-oxopentanoate, 3-(2,3-Dihydroxyphenyl)propanoate, Phenylacetylglutamine, 2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate, Phenethylamine, 3-Hydroxyphenylacetate, Phenylacetylglycine, Phenyllactate, Phenylpropanoate, 2-Hydroxyphenylacetate, Phenylethyl alcohol, 2,6-Dihydroxyphenylacetate, Phenylacetic acid, 3-(3-Hydroxyphenyl)propanoic acid, cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol, trans-3-Hydroxycinnamate, cis-3-(3-Carboxyethenyl)-3,5-cyclohexadiene-1,2-diol, trans-2,3-Dihydroxycinnamate, 2-Hydroxy-6-ketononatrienedioate, 5-Carboxy-2-pentenoyl-CoA, (3S)-3-Hydroxyadipyl-CoA, Phenylglyoxylyl-CoA, 3-Oxo-5,6-dehydrosuberyl-CoA, 3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde, 2-Oxepin-2(3H)-ylideneacetyl-CoA, 2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA
Phenylalanine, tyrosine and tryptophan biosynthesis	34	3	2.51	1.69	0.03	0.083	2.71	0.521	8.89	1	Customised	L-Tryptophan, L-Phenylalanine, L-Tyrosine	C00078, C00079, C00082	C00074, C00078, C00079, C00082, C00108, C00119, C00166, C00251, C00254, C00279, C00296, C00354, C00441, C00463, C00493, C00587, C00826, C00944, C01094, C01179, C01269, C01302, C02637, C03175, C03506, C04302, C04691, C16848, C16850, C17235, C20327, C20653, C20654, C20710	Phosphoenolpyruvate, L-Tryptophan, L-Phenylalanine, L-Tyrosine, Anthranilate, 5-Phospho-alpha-D-ribose 1-diphosphate, Phenylpyruvate, Chorismate, Prephenate, D-Erythrose 4-phosphate, Quinate, D-Fructose 1,6-bisphosphate, L-Aspartate 4-semialdehyde, Indole, Shikimate, 3-Hydroxybenzoate, L-Arogenate, 3-Dehydroquinate, D-Fructose 1-phosphate, 3-(4-Hydroxyphenyl)pyruvate, 5-O-(1-Carboxyvinyl)-3-phosphoshikimate, 1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate, 3-Dehydroshikimate, Shikimate 3-phosphate, Indoleglycerol phosphate, N-(5-Phospho-D-ribosyl)anthranilate, 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate, 6-Deoxy-5-ketofructose 1-phosphate, 2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid, L-Homophenylalanine, 2-Oxo-4-phenylbutyric acid, 2-Benzylmalic acid, 3-Benzylmalic acid, (4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate
Propanoate metabolism	40	3	2.14	1.38	0.05	0.13	2.26	0.439	7.33	1	Customised	Succinate, Glycerone phosphate, (S)-Lactate	C00042, C00111, C00186	C00024, C00042, C00068, C00083, C00091, C00099, C00100, C00109, C00111, C00163, C00186, C00222, C00424, C00479, C00546, C00583, C00683, C00804, C00827, C00894, C01013, C01213, C02170, C02225, C02335, C02876, C04225, C04593, C05235, C05668, C05979, C05983, C05984, C05989, C06002, C15972, C15973, C21017, C21018, C21250	Acetyl-CoA, Succinate, Thiamin diphosphate, Malonyl-CoA, Succinyl-CoA, beta-Alanine, Propanoyl-CoA, 2-Oxobutanoate, Glycerone phosphate, Propanoate, (S)-Lactate, 3-Oxopropanoate, (S)-Lactaldehyde, Propanal, Methylglyoxal, Propane-1,2-diol, (S)-Methylmalonyl-CoA, Propynoate, Lactoyl-CoA, Propenoyl-CoA, 3-Hydroxypropanoate, (R)-Methylmalonyl-CoA, Methylmalonate, 2-Methylcitrate, beta-Alanyl-CoA, Propanoyl phosphate, (Z)-But-2-ene-1,2,3-tricarboxylate, (2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate, Hydroxyacetone, 3-Hydroxypropionyl-CoA, Propane-1-ol, Propionyladenylate, 2-Hydroxybutanoic acid, 3-Oxopropionyl-CoA, (S)-Methylmalonate semialdehyde, Enzyme N6-(lipoyl)lysine, Enzyme N6-(dihydrolipoyl)lysine, 2-(alpha-Hydroxypropyl)thiamine diphosphate, Enzyme N6-(S-propyldihydrolipoyl)lysine, 2-Methyl-trans-aconitate
Purine metabolism	101	11	3.1	4.1	0.00016	0.0012	3.63	1.69	7.09	1	Customised	ADP, AMP, GDP, D-Ribose 5-phosphate, IMP, Guanine, Hypoxanthine, Xanthine, Xanthosine, 5'-Phosphoribosyl-N-formylglycinamide, Deoxyinosine	C00008, C00020, C00035, C00117, C00130, C00242, C00262, C00385, C01762, C04376, C05512	C00002, C00008, C00011, C00014, C00020, C00035, C00037, C00039, C00044, C00046, C00048, C00053, C00054, C00059, C00064, C00081, C00086, C00104, C00117, C00119, C00130, C00131, C00144, C00147, C00169, C00206, C00209, C00212, C00224, C00242, C00262, C00286, C00288, C00294, C00301, C00330, C00360, C00361, C00362, C00366, C00385, C00387, C00499, C00559, C00575, C00603, C00620, C00655, C00700, C00802, C00942, C01228, C01260, C01261, C01344, C01345, C01367, C01444, C01762, C02091, C02348, C02350, C02353, C02718, C03090, C03373, C03483, C03614, C03794, C03838, C04051, C04376, C04392, C04494, C04640, C04677, C04734, C04751, C04823, C05239, C05512, C05513, C05515, C05516, C05993, C06193, C06194, C06195, C06196, C06197, C06433, C06435, C11821, C12248, C15667, C22395, C22441, C22442, C22443, C22499, C22500	ATP, ADP, CO2, Ammonia, AMP, GDP, Glycine, DNA, GTP, RNA, Glyoxylate, 3'-Phosphoadenylyl sulfate, Adenosine 3',5'-bisphosphate, Sulfate, L-Glutamine, ITP, Urea, IDP, D-Ribose 5-phosphate, 5-Phospho-alpha-D-ribose 1-diphosphate, IMP, dATP, GMP, Adenine, Carbamoyl phosphate, dADP, Oxalate, Adenosine, Adenylyl sulfate, Guanine, Hypoxanthine, dGTP, HCO3-, Inosine, ADP-ribose, Deoxyguanosine, dAMP, dGDP, dGMP, Urate, Xanthine, Guanosine, Allantoate, Deoxyadenosine, 3',5'-Cyclic AMP, (S)-Ureidoglycolate, alpha-D-Ribose 1-phosphate, Xanthosine 5'-phosphate, XTP, Oxalureate, 3',5'-Cyclic GMP, Guanosine 3',5'-bis(diphosphate), P1,P4-Bis(5'-adenosyl)tetraphosphate, P1,P4-Bis(5'-guanosyl) tetraphosphate, dIDP, dITP, 3'-AMP, Oxamate, Xanthosine, (S)-Ureidoglycine, (R)(-)-Allantoin, (S)-Allantoin, 2',3'-Cyclic AMP, N-Formiminoglycine, 5-Phosphoribosylamine, Aminoimidazole ribotide, Adenosine tetraphosphate, Inosine 5'-tetraphosphate, N6-(1,2-Dicarboxyethyl)-AMP, 5'-Phosphoribosylglycinamide, 5-Amino-4-imidazolecarboxyamide, 5'-Phosphoribosyl-N-formylglycinamide, P1,P4-Bis(5'-xanthosyl) tetraphosphate, Guanosine 3'-diphosphate 5'-triphosphate, 2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine, 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide, 1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide, 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate, 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole, 5-Aminoimidazole, Deoxyinosine, Urate-3-ribonucleoside, 5-Ureido-4-imidazole carboxylate, 5-Amino-4-imidazole carboxylate, Acetyl adenylate, Guanosine 3'-phosphate, 2',3'-Cyclic GMP, Imidazolone, 2'-Deoxyinosine 5'-phosphate, P1,P3-Bis(5'-adenosyl) triphosphate, 5'-Benzoylphosphoadenosine, 5'-Butyrylphosphoinosine, 5-Hydroxyisourate, 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate, 5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole, 2-Amino-2'-deoxy-N6-[(2S)-succino]adenylate, 2-Amino-2'-deoxyadenosine 5'-monophosphate, 2-Amino-2'-deoxyadenosine 5'-diphosphate, 2-Amino-2'-deoxyadenosine 5'-triphosphate, C22499, C22500
Pyrimidine metabolism	64	14	6.23	8.06	2.2e-09	8.8e-08	8.69	4.28	16.7	1	Customised	UDP, CMP, UMP, Uracil, CDP, Thymine, Orotate, dUMP, Cytosine, 5,6-Dihydrouracil, N-Carbamoyl-L-aspartate, Deoxycytidine, dUDP, 3-Ureidopropionate	C00015, C00055, C00105, C00106, C00112, C00178, C00295, C00365, C00380, C00429, C00438, C00881, C01346, C02642	C00015, C00039, C00046, C00055, C00063, C00064, C00075, C00086, C00099, C00105, C00106, C00112, C00119, C00169, C00178, C00214, C00222, C00239, C00295, C00299, C00337, C00363, C00364, C00365, C00380, C00383, C00429, C00438, C00458, C00459, C00460, C00475, C00526, C00672, C00705, C00813, C00881, C01013, C01103, C01168, C01205, C01346, C01368, C01563, C02067, C02170, C02354, C02355, C02376, C02642, C03997, C05281, C05822, C06198, C11038, C11039, C15607, C20231, C20249, C20253, C20254, C20846, C21028, C21029	UDP, DNA, RNA, CMP, CTP, L-Glutamine, UTP, Urea, beta-Alanine, UMP, Uracil, CDP, 5-Phospho-alpha-D-ribose 1-diphosphate, Carbamoyl phosphate, Thymine, Thymidine, 3-Oxopropanoate, dCMP, Orotate, Uridine, (S)-Dihydroorotate, dTDP, dTMP, dUMP, Cytosine, Malonate, 5,6-Dihydrouracil, N-Carbamoyl-L-aspartate, dCTP, dTTP, dUTP, Cytidine, Deoxyuridine, 2-Deoxy-D-ribose 1-phosphate, dCDP, Barbiturate, Deoxycytidine, 3-Hydroxypropanoate, Orotidine 5'-phosphate, Pseudouridine 5'-phosphate, (R)-3-Amino-2-methylpropanoate, dUDP, 3'-UMP, Carbamate, Pseudouridine, Methylmalonate, 2',3'-Cyclic CMP, 2',3'-Cyclic UMP, 5-Methylcytosine, 3-Ureidopropionate, 5-Hydroxymethyldeoxycytidylate, 5-Methylbarbiturate, 3'-CMP, P1,P4-Bis(5'-uridyl) tetraphosphate, 2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate, 2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate, 3-Oxo-3-ureidopropanoate, (Z)-3-Ureidoacrylate peracid, (Z)-3-Peroxyaminoacrylate, Aminoacrylate, Ureidoacrylate, 3-Oxo-3-ureidoisobutyrate, (R)-5,6-Dihydrothymine, (R)-3-Ureidoisobutyrate
Pyruvate metabolism	32	4	3.56	2.78	0.0046	0.019	4.04	1.01	11.8	1	Customised	Succinate, Fumarate, (S)-Malate, (S)-Lactate	C00042, C00122, C00149, C00186	C00022, C00024, C00033, C00036, C00042, C00058, C00068, C00074, C00083, C00084, C00122, C00149, C00186, C00227, C00256, C00332, C00424, C00469, C00546, C00937, C01251, C02488, C02504, C03248, C03451, C03981, C05125, C05993, C05994, C15972, C15973, C16255	Pyruvate, Acetyl-CoA, Acetate, Oxaloacetate, Succinate, Formate, Thiamin diphosphate, Phosphoenolpyruvate, Malonyl-CoA, Acetaldehyde, Fumarate, (S)-Malate, (S)-Lactate, Acetyl phosphate, (R)-Lactate, Acetoacetyl-CoA, (S)-Lactaldehyde, Ethanol, Methylglyoxal, (R)-Lactaldehyde, (R)-2-Hydroxybutane-1,2,4-tricarboxylate, (R)-2-Ethylmalate, alpha-Isopropylmalate, Acetylenedicarboxylate, (R)-S-Lactoylglutathione, 2-Hydroxyethylenedicarboxylate, 2-(alpha-Hydroxyethyl)thiamine diphosphate, Acetyl adenylate, 2-Propylmalate, Enzyme N6-(lipoyl)lysine, Enzyme N6-(dihydrolipoyl)lysine, [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine
Sulfur metabolism	33	4	3.45	2.7	0.0053	0.02	3.9	0.977	11.4	1	Customised	Succinate, L-Serine, L-Cysteine, Taurine	C00042, C00065, C00097, C00245	C00033, C00042, C00053, C00054, C00059, C00065, C00084, C00087, C00094, C00097, C00155, C00224, C00245, C00263, C00283, C00320, C00409, C00580, C00979, C01118, C01861, C02084, C03920, C04022, C08276, C11142, C11143, C11145, C15521, C17267, C19692, C20870, C20955	Acetate, Succinate, 3'-Phosphoadenylyl sulfate, Adenosine 3',5'-bisphosphate, Sulfate, L-Serine, Acetaldehyde, Sulfur, Sulfite, L-Cysteine, L-Homocysteine, Adenylyl sulfate, Taurine, L-Homoserine, Hydrogen sulfide, Thiosulfate, Methanethiol, Dimethyl sulfide, O-Acetyl-L-serine, O-Succinyl-L-homoserine, Trithionate, Tetrathionate, 2-(Methylthio)ethanesulfonate, S,S-Dimethyl-beta-propiothetin, 3-(Methylthio)propanoate, Dimethyl sulfone, Dimethyl sulfoxide, Methanesulfonic acid, Alkanesulfonate, S-Sulfanylglutathione, Polysulfide, 3-(Methylthio)propanoyl-CoA, 3-(Methylthio)acryloyl-CoA
Taurine and hypotaurine metabolism	24	5	5.93	4.63	0.00013	0.0011	7.52	2.15	21.4	1	Customised	L-Glutamate, L-Alanine, L-Cysteine, Taurine, Hypotaurine	C00025, C00041, C00097, C00245, C00519	C00022, C00024, C00025, C00026, C00033, C00041, C00084, C00094, C00097, C00227, C00245, C00506, C00519, C00593, C00606, C01678, C01959, C03149, C05122, C05123, C05844, C06735, C14179, C19685	Pyruvate, Acetyl-CoA, L-Glutamate, 2-Oxoglutarate, Acetate, L-Alanine, Acetaldehyde, Sulfite, L-Cysteine, Acetyl phosphate, Taurine, L-Cysteate, Hypotaurine, Sulfoacetaldehyde, 3-Sulfino-L-alanine, Cysteamine, Taurocyamine, N-Phosphotaurocyamine, Taurocholate, 2-Hydroxyethanesulfonate, 5-L-Glutamyl-taurine, Aminoacetaldehyde, Sulfoacetate, Sulfoacetyl-CoA
Thiamine metabolism	31	2	1.84	0.894	0.093	0.2	1.91	0.218	7.73	1	Customised	L-Tyrosine, L-Cysteine	C00082, C00097	C00003, C00018, C00022, C00037, C00068, C00082, C00097, C00118, C00378, C01081, C01279, C02892, C03028, C03373, C04294, C04327, C04556, C04752, C05856, C11437, C15809, C15810, C15811, C15812, C15813, C15814, C19872, C20246, C20247, C20267, C20784	NAD+, Pyridoxal phosphate, Pyruvate, Glycine, Thiamin diphosphate, L-Tyrosine, L-Cysteine, D-Glyceraldehyde 3-phosphate, Thiamine, Thiamin monophosphate, 4-Amino-5-hydroxymethyl-2-methylpyrimidine, Thiamine acetic acid, Thiamin triphosphate, Aminoimidazole ribotide, 5-(2-Hydroxyethyl)-4-methylthiazole, 4-Methyl-5-(2-phosphooxyethyl)thiazole, 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine, 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate, Thiamine aldehyde, 1-Deoxy-D-xylulose 5-phosphate, Iminoglycine, Sulfur-carrier protein, [Enzyme]-cysteine, [Enzyme]-S-sulfanylcysteine, Adenylyl-[sulfur-carrier protein], Thiocarboxy-[sulfur-carrier protein], N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine, 2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate, 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate, 4-Amino-5-aminomethyl-2-methylpyrimidine, ADP-5-ethyl-4-methylthiazole-2-carboxylate
Tyrosine metabolism	78	5	1.83	1.41	0.054	0.13	1.92	0.594	4.85	1	Customised	Succinate, L-Tyrosine, Fumarate, L-Adrenaline, 3-Methoxy-4-hydroxyphenylacetaldehyde	C00042, C00082, C00122, C00788, C05581	C00022, C00042, C00082, C00122, C00146, C00164, C00232, C00355, C00483, C00530, C00544, C00547, C00628, C00642, C00788, C00811, C00822, C01036, C01060, C01061, C01161, C01179, C01384, C01693, C01829, C01850, C02167, C02442, C02465, C02514, C02515, C03063, C03077, C03758, C03765, C03964, C04043, C04045, C04052, C04185, C04186, C04368, C04642, C04796, C04797, C05338, C05350, C05576, C05577, C05578, C05579, C05580, C05581, C05582, C05583, C05584, C05585, C05587, C05588, C05589, C05593, C05594, C05595, C05596, C05600, C05604, C06044, C06046, C06047, C06048, C06199, C06201, C10447, C17935, C17936, C17937, C17938, C22038	Pyruvate, Succinate, L-Tyrosine, Fumarate, Phenol, Acetoacetate, Succinate semialdehyde, 3,4-Dihydroxy-L-phenylalanine, Tyramine, Hydroquinone, Homogentisate, L-Noradrenaline, 2,5-Dihydroxybenzoate, 4-Hydroxyphenylacetate, L-Adrenaline, 4-Coumarate, Dopaquinone, 4-Maleylacetoacetate, 3,5-Diiodo-L-tyrosine, 4-Fumarylacetoacetate, 3,4-Dihydroxyphenylacetate, 3-(4-Hydroxyphenyl)pyruvate, Maleic acid, L-Dopachrome, Thyroxine, Rosmarinate, Maleylpyruvate, N-Methyltyramine, Triiodothyronine, 3-Fumarylpyruvate, 3-Iodo-L-tyrosine, 2-Oxohept-3-enedioate, 4-Chlorophenylacetate, Dopamine, 4-Hydroxyphenylacetaldehyde, (R)-3-(4-Hydroxyphenyl)lactate, 3,4-Dihydroxyphenylacetaldehyde, 3-(3,4-Dihydroxyphenyl)pyruvate, 5-Carboxy-2-oxohept-3-enedioate, 5,6-Dihydroxyindole-2-carboxylate, 5-Carboxymethyl-2-hydroxymuconate, 3-Amino-3-(4-hydroxyphenyl)propanoate, 2-Hydroxy-5-carboxymethylmuconate semialdehyde, 4-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde, 5-(L-Alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde, 4-Hydroxyphenylacetyl-CoA, 2-Hydroxy-3-(4-hydroxyphenyl)propenoate, 3,4-Dihydroxyphenylethyleneglycol, 3,4-Dihydroxymandelaldehyde, 5,6-Dihydroxyindole, Indole-5,6-quinone, 3,4-Dihydroxymandelate, 3-Methoxy-4-hydroxyphenylacetaldehyde, Homovanillate, 3-Methoxy-4-hydroxyphenylglycolaldehyde, 3-Methoxy-4-hydroxymandelate, Gentisate aldehyde, 3-Methoxytyramine, L-Metanephrine, L-Normetanephrine, 3-Hydroxyphenylacetate, 3-Methoxy-4-hydroxyphenylethyleneglycol, 4-Hydroxyphenylacetylglutamic acid, p-Hydroxyphenylacetylglycine, 2-Hydroxyhepta-2,4-dienedioate, 2-Carboxy-2,3-dihydro-5,6-dihydroxyindole, 4-Hydroxyphenylethanol, Salidroside, Stizolobate, Stizolobinate, Hordenine, 2,4-Dihydroxyhept-2-enedioate, 3,4-Dihydroxyphenylpropanoate, Cysteinyldopa, Phaeomelanin, Eumelanin, 5,6-Indolequinone-2-carboxylic acid, (R)-3-(3,4-Dihydroxyphenyl)lactate
Valine, leucine and isoleucine biosynthesis	23	3	3.71	2.49	0.0076	0.026	4.21	0.788	14.5	1	Customised	L-Valine, L-Threonine, L-Isoleucine	C00183, C00188, C00407	C00022, C00024, C00109, C00123, C00141, C00183, C00188, C00233, C00407, C00671, C02226, C02504, C02612, C02631, C04181, C04236, C04272, C04411, C06006, C06007, C06010, C06032, C14463	Pyruvate, Acetyl-CoA, 2-Oxobutanoate, L-Leucine, 3-Methyl-2-oxobutanoic acid, L-Valine, L-Threonine, 4-Methyl-2-oxopentanoate, L-Isoleucine, (S)-3-Methyl-2-oxopentanoic acid, 2-Methylmaleate, alpha-Isopropylmalate, (R)-2-Methylmalate, 2-Isopropylmaleate, 3-Hydroxy-3-methyl-2-oxobutanoic acid, (2S)-2-Isopropyl-3-oxosuccinate, (R)-2,3-Dihydroxy-3-methylbutanoate, (2R,3S)-3-Isopropylmalate, (S)-2-Aceto-2-hydroxybutanoate, (R)-2,3-Dihydroxy-3-methylpentanoate, (S)-2-Acetolactate, D-erythro-3-Methylmalate, (R)-3-Hydroxy-3-methyl-2-oxopentanoate
Vitamin B6 metabolism	29	2	1.96	0.995	0.079	0.18	2.05	0.234	8.36	1	Customised	D-Ribose 5-phosphate, Pyridoxal	C00117, C00250	C00018, C00064, C00117, C00118, C00232, C00250, C00266, C00279, C00314, C00534, C00627, C00647, C00847, C00971, C01215, C01270, C03393, C04106, C04604, C04690, C04773, C06050, C06051, C06052, C06054, C06055, C06056, C07335, C11638	Pyridoxal phosphate, L-Glutamine, D-Ribose 5-phosphate, D-Glyceraldehyde 3-phosphate, Succinate semialdehyde, Pyridoxal, Glycolaldehyde, D-Erythrose 4-phosphate, Pyridoxine, Pyridoxamine, Pyridoxine phosphate, Pyridoxamine phosphate, 4-Pyridoxate, 4-Pyridoxolactone, 2-(Acetamidomethylene)succinate, 3-Hydroxy-2-methylpyridine-5-carboxylate, 4-Phospho-D-erythronate, 2-(Hydroxymethyl)-4-oxobutanoate, 3-Hydroxy-2-methylpyridine-4,5-dicarboxylate, 2-(Hydroxymethyl)-3-(acetamidomethylene)succinate, 3-Hydroxy-4-hydroxymethyl-2-methylpyridine-5-carboxylate, 2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate, Isopyridoxal, 5-Pyridoxolactone, 2-Oxo-3-hydroxy-4-phosphobutanoate, O-Phospho-4-hydroxy-L-threonine, 4-Hydroxy-L-threonine, 2-Amino-3-oxo-4-phosphonooxybutyrate, 3-Amino-2-oxopropyl phosphate
beta-Alanine metabolism	32	3	2.67	1.81	0.024	0.07	2.89	0.555	9.57	1	Customised	Uracil, 5,6-Dihydrouracil, 3-Ureidopropionate	C00106, C00429, C02642	C00024, C00049, C00083, C00099, C00100, C00106, C00135, C00222, C00315, C00334, C00383, C00386, C00429, C00555, C00750, C00804, C00864, C00894, C00986, C01013, C01073, C01262, C02335, C02642, C03492, C03722, C05340, C05341, C05665, C05668, C05669, C05670	Acetyl-CoA, L-Aspartate, Malonyl-CoA, beta-Alanine, Propanoyl-CoA, Uracil, L-Histidine, 3-Oxopropanoate, Spermidine, 4-Aminobutanoate, Malonate, Carnosine, 5,6-Dihydrouracil, 4-Aminobutyraldehyde, Spermine, Propynoate, Pantothenate, Propenoyl-CoA, 1,3-Diaminopropane, 3-Hydroxypropanoate, N-Acetyl-beta-alanine, beta-Alanyl-N(pi)-methyl-L-histidine, beta-Alanyl-CoA, 3-Ureidopropionate, D-4'-Phosphopantothenate, Quinolinate, beta-Alanyl-L-arginine, beta-Alanyl-L-lysine, 3-Aminopropanal, 3-Hydroxypropionyl-CoA, beta-Nitropropanoate, 3-Aminopropiononitrile
