ID	sim.cpd.data
C07488	-0.864523499
C00136	0.054401321
C03680	1.253744271
C11056	2.826697256
C00940	-0.783926622
C02218	-0.916345066
C00689	0.445752801
C00053	0.848029703
C13802	-1.201487315
C03263	-0.75123021
C04283	0.954536802
C05102	2.109538007
C07275	1.98014244
C02855	-1.300763953
C03782	-0.017134328
C03368	-1.045493676
C05777	0.457531383
C00361	-0.950821338
C05242	-0.220435892
C08587	-0.017189465
C00977	0.294725723
C10934	-0.691389643
C08418	-0.220230612
C08607	-0.19198328
C01508	0.856840872
C12564	0.161414256
C02919	1.544074037
C11744	-0.991743699
C11903	0.460860909
C06749	-1.50496668
C00547	1.224276793
C00583	-0.806191103
C04901	-1.309469334
C07220	-1.835462438
C06390	0.995682592
C04684	0.239460967
C05422	0.111273734
C17556	-0.133854147
C12629	-0.171456149
C11634	1.521585507
C04292	0.190717432
C06688	-0.646945212
C11437	1.168080589
C07599	-0.25043978
C06712	0.356428281
C02894	1.641406552
C01397	-0.108433586
C00927	0.695299255
C11944	-0.496507489
C15527	0.660262517
C04076	0.332772466
C12986	1.244627737
C06978	-1.40422642
C00037	-0.260889914
C00509	-1.064609352
C05100	0.948173327
C11720	1.280421001
C04661	0.471318376
C18019	-1.221380039
C02097	0.624464474
C03852	-1.684368764
C05892	-0.439012939
C00163	0.61042838
C02236	-0.892864746
C16422	0.036218172
C00845	0.162274918
C00255	0.082940695
C14246	-0.561098478
C11260	0.083003553
C06872	0.438315108
C14308	1.566873337
C01801	-1.907617759
C01188	0.160712002
C04832	0.705749111
C08654	-0.564201275
C03197	-0.249733657
C07405	-0.189677152
C00148	0.554881341
C03215	-0.877510232
C01531	1.173969592
C01635	0.384100973
C11150	1.139538496
C13355	0.624843298
C04286	-0.332193663
C08397	-0.520513901
C02088	-0.686990371
C04621	0.797480211
C02785	0.761381927
C01662	0.733504244
C14733	0.683965448
C02857	-0.450108808
C07036	-0.311406687
C05123	-0.048825327
C05278	0.087992149
C03981	0.981588351
C00642	-0.959540342
C03897	0.999626751
C11049	-0.252883837
C03659	-1.955833764
C11357	-0.49542491
C14021	0.730217295
C00038	2.491299667
C02835	1.003271095
C10992	0.387270094
C14039	-1.294268434
C03454	0.347539199
C07910	1.229638721
C06561	-0.376218311
C12724	0.797935726
C14179	0.68833582
C07809	-0.547967418
C03542	1.850582143
C03793	-0.141299319
C11301	0.809645233
C04272	-0.221292968
C09806	-0.498491143
C06969	1.629271037
C06125	0.156616443
C03495	1.009082582
C02451	1.04797641
C02060	0.467452156
C12641	0.291168483
C03338	0.357669228
C00350	-0.068006996
C00420	-0.248977359
C03323	-0.7535187
C00388	-1.858161431
C05231	0.246356942
C06970	0.209182468
C07939	0.704481851
C02593	0.569869969
C00081	0.496431054
C01239	0.043445256
C03156	0.592357812
C01272	-2.022644097
C00482	-0.602040767
C05512	-0.33876243
C03685	-0.807803775
C09777	-0.579928698
C07649	1.350796514
C13980	-1.128415846
C04580	0.470537615
C04099	-0.87449956
C14109	0.656502359
C02117	1.225761247
C02315	-0.482607334
C09017	1.086316673
C02989	1.262156279
C11144	2.33979325
C02800	0.272100622
C02216	2.948852917
C07112	-0.296711117
C06071	0.148368148
C07609	-0.748726148
C01709	2.096684411
C00663	0.385160044
C02646	1.172325612
C17209	0.104261849
C06911	-1.170020319
C00738	-1.149401792
C08742	0.033818884
C04785	-0.036446744
C11609	-1.230808385
C07343	-0.345278333
C18626	0.339181726
C11925	-0.628779412
C06470	1.048215486
C00957	0.748231893
C00831	0.217629173
C09767	0.95161797
C06761	-0.462370906
C18211	1.311916955
C11793	2.177386957
C00837	-0.397736466
C07192	2.211480939
C07751	0.319670095
C14520	0.499060037
C06739	0.077116204
C03802	0.113109052
C14285	-0.790035534
C00905	0.771901002
C05898	-1.304746519
C01086	0.472745401
C02180	-0.607300781
C00621	-0.617470796
C03964	1.405809337
C07572	0.419230081
C00994	-1.358706652
C18378	0.872169159
C05264	-0.300928647
C06310	-0.718342635
C04024	-0.672684017
C00363	0.097313301
C00197	-0.517241265
C00189	-0.445721249
C00584	-0.202770851
C05799	0.272352956
C01732	0.711111578
C07619	-2.95363731
C05584	-1.480826122
C05267	-0.104945629
C03914	-0.696046916
C01088	0.399895212
C14394	-0.346918064
C06155	-0.289243101
C15377	-0.413018711
C09690	0.925728279
C02781	0.001319194
C00651	0.682598203
C03584	0.6795417
C00168	0.423278276
C07548	0.218865056
C06793	-1.779764662
C01211	0.144020895
C07083	-0.125870018
C03687	-0.00518647
C09649	-0.22920565
C03387	0.782659801
C13376	0.670196224
C04739	-0.016100515
C04559	-0.35439813
C01678	-0.340242631
C06001	-0.774730467
C06546	-2.011001295
C08237	-0.317521981
C11190	-0.577684355
C04037	0.410873457
C00800	0.164266034
C06876	1.471370295
C02352	-0.716981488
C07177	0.823647001
C04478	-0.07089023
C06824	-0.414095319
C04169	1.149618946
C11935	-0.387438384
C06918	1.571345426
C07255	-0.67877567
C11174	0.731612473
C07892	-1.935345626
C11453	-1.25924519
C06268	-0.702252098
C07455	-1.63474621
C08661	2.297130631
C15676	-0.131805213
C04927	-1.495886747
C10377	-1.843134778
C05577	0.039081687
C13623	0.574446118
C01775	-0.12797726
C09402	-0.258972931
C11172	2.141651724
C03267	-0.392876379
C03004	-0.637996197
C11016	0.511021275
C05644	0.305605195
C04512	0.513859229
C13635	-0.453804283
C10947	0.413418541
C06030	-0.777781271
C01177	-0.358621101
C05520	0.179322778
C01742	0.476018076
C01852	1.384456996
C00903	1.970317014
C09160	-0.569363147
C01171	-0.666409414
C05447	-1.003837929
C00476	0.126041445
C08874	-0.68415436
C02911	0.562110681
C03785	-0.539454231
C01349	-0.530592594
C06370	-0.258814942
C07522	-0.130640111
C01358	1.69921437
C03230	1.087321257
C05731	0.840120048
C08463	0.200585067
C06948	-0.152456914
C04889	0.415513226
C03374	1.354010456
C01001	-0.222124802
C05782	0.794200146
C07101	0.062734383
C03394	0.595568416
C05502	0.282737516
C05229	-0.578581361
C04100	0.453948361
C09598	-1.934189758
C03572	0.326720843
C02810	0.148930253
C01834	0.240437322
C00772	-0.298010214
C06547	0.874165098
C07974	-0.845430207
C08926	0.426793115
C01540	-0.650559274
C01190	-0.537790327
C03870	1.246098162
C09819	0.073839817
C01157	0.504465139
C04858	-0.461848464
C01573	0.169181638
C19132	-0.38648954
C03590	1.923760316
C07887	0.341415984
C06382	-0.674280987
C03574	-0.383841938
C01267	-0.981464528
C05310	-1.175393136
C04656	-1.573238786
C11344	-1.570538036
C01037	-0.348813705
C00806	-1.579452299
C01898	-0.794562222
C02947	-1.243836791
C11025	2.101451729
C10443	0.313658859
C02047	1.187737709
C05158	1.442934664
C00353	2.354422442
C00374	-0.546543225
C00852	-0.983634527
C03567	-0.11790221
C08794	-0.915315192
C14510	-1.334004253
C11994	-0.546092928
C04851	-0.754632343
C02373	-1.155991807
C01010	-0.326899399
C03804	1.47955823
C02572	-1.831313691
C01613	-2.468406774
C00040	-0.881013379
C07813	-0.299310317
C13245	-0.367142838
C11900	-0.66110281
C03177	-1.428049837
C06534	-0.149525909
C03028	0.586664062
C04884	-1.547452071
C06691	2.190557771
C11061	-2.451482161
C04351	0.926295027
C08355	1.611833928
C04845	0.109065701
C07397	0.149366604
C03723	0.356502885
C14300	-1.278271266
C16433	1.26101832
C13741	-0.119088244
C04441	0.250603577
C02761	-0.323695212
C02787	0.682046487
C00986	-0.027338871
C06543	1.104614715
C06678	-0.251693623
C06878	0.259513907
C02454	1.295073127
C03225	0.191523723
C04191	0.064242739
C06353	0.003949847
C06083	0.014394419
C11858	-0.578419735
C15562	-1.323977185
C11721	-0.393711619
C01185	2.212057413
C07642	-0.631553032
C07324	0.538140975
C03081	-0.294823504
C06869	-1.801430697
C04197	0.284889466
C00030	2.567560785
C07040	-1.556941835
C09982	-1.30754148
C02928	0.552940598
C01297	0.161593678
C06161	-0.614120751
C09840	1.225911104
C04630	0.907586148
C04075	0.791115475
C01953	1.735256231
C11806	-0.707973468
C17883	-0.339686254
C06540	-0.1167104
C16695	1.199914988
C00620	-0.432357526
C08212	-0.602572114
C00550	-0.138788332
C00193	-1.307583178
C04178	0.833525126
C15553	0.484952396
C00612	-0.210320865
C08044	0.455208648
C11380	-0.839439492
C11135	1.200681512
C01845	-0.319602486
C02545	-0.206377947
C06808	-0.448367895
C07643	0.613694482
C03404	1.061854009
C05431	-0.429510212
C00847	0.37270819
C03492	-0.302208565
C14242	0.114221222
C11499	0.754728259
C11897	-0.643701629
C19560	0.836765567
C02034	-0.850366557
C03727	0.610488073
C01755	1.280712185
C01294	-0.253348108
C03086	-0.195712404
C02389	0.009605063
C05464	0.384124154
C13540	0.037178761
C02028	-0.887677625
C05762	-0.357041809
C04210	1.502263114
C03360	-0.273439472
C06021	-0.524854195
C17432	-0.129183481
C05957	-0.457980374
C10834	0.276666769
C01888	0.012342402
C08394	-0.447112095
C10932	0.165648786
C00819	-1.650912141
C09611	-1.475064963
C01279	-0.138030229
C00385	-0.729274432
C12833	0.61056765
C02796	0.885668783
C01401	0.121947049
C03752	-0.406157547
C03071	1.774932268
C05437	-0.598954933
C11413	0.850183999
C05911	-0.470523474
C03792	-0.482607894
C03626	0.318563294
C13425	-0.219235856
C02183	1.134484835
C15232	0.700046292
C07225	-0.469672857
C03525	0.095265154
C04084	1.013170788
C14429	0.456663598
C05947	0.416829337
C09018	0.23617747
C06355	-1.198163161
C07391	-0.253481001
C17500	0.235509105
C01326	-0.13296078
C01245	1.070512602
C00006	-1.308867229
C08439	0.748760883
C00240	0.177118003
C06622	0.216056193
C06744	-0.260256643
C14685	0.426890126
C11196	-0.545165056
C00581	-0.767393603
C00085	-1.085694965
C14360	-1.053336349
C01399	0.386760471
C07312	-0.074713011
C00857	0.347410631
C11146	1.671372573
C03227	-0.233130892
C03279	-1.294973625
C08051	0.944948184
C03273	0.435995227
C00179	1.45243956
C18605	-1.159849037
C00021	-0.697616743
C10038	1.254367689
C08277	0.01607587
C09143	-1.362832165
C01031	-1.695848217
C04707	0.22567594
C08412	0.520617543
C09322	0.431576979
C11414	-0.451726567
C06940	1.137841032
C00063	0.334693446
C02951	-0.59951256
C13129	-0.236623267
C06924	-0.665844329
C12399	0.343140381
C16454	-0.262997226
C07205	1.001986977
C06890	-0.60816154
C11015	0.046179919
C02749	1.720676959
C09723	0.004409094
C00473	2.237614951
C01795	1.147096667
C18575	-0.984972717
C02210	-0.51816478
C00318	-1.107204928
C18535	-2.566534209
C14010	-1.576584332
C00465	0.728351928
C06516	0.711178718
C16216	1.653444849
C00066	0.575417014
C02773	-0.349029406
C06866	0.244805168
C06935	1.781231795
C02779	-0.051613285
C14704	0.462507933
C11272	-0.993825772
C01557	2.239197344
C07666	-1.286501868
C11145	0.068481448
C12153	-1.266178272
C02801	-0.284201646
C01180	-0.537259157
C00706	-0.489977644
C12643	-0.22664406
C13700	-0.407147683
C07571	-1.280559259
C00218	-0.982444238
C06504	0.666498177
C01604	1.348933454
C05417	0.451811811
C13728	-0.016319391
C00343	-1.09772533
C05116	-1.366864664
C00357	1.848653514
C12248	0.619189652
C07427	1.280998306
C05009	-1.368872004
C05480	-0.952070047
C14176	-0.413948745
C06452	-0.939124277
C08160	-1.17054171
C07512	-0.360465268
C01751	0.165644378
C10297	-1.077733531
C00844	0.649732296
C11511	-0.819151878
C01680	2.36221089
C02515	0.117007616
C01784	-2.103585958
C00655	0.972800239
C13662	-1.88260251
C06393	-1.851350268
C06939	-0.151786054
C03771	0.051641129
C02543	-0.071311596
C02345	-1.199257182
C04002	-0.136755884
C10812	-1.054957433
C15557	-0.980336968
C02642	-1.703816376
C07665	0.789480738
C03136	-1.331104981
C01829	-0.32446604
C15998	-0.870192863
C00827	-0.434506587
C00047	1.140415265
C01341	1.647867446
C06852	0.642357644
C11554	0.607698486
C08639	1.61316942
C12282	-0.194305935
C09740	-0.6678954
C17715	-1.363150732
C07825	-1.043622485
C10983	0.939442766
C06975	2.242741187
C14354	-1.818892707
C04332	-0.329167632
C07606	-0.105555727
C14777	0.156613786
C07295	-1.021459765
C13061	1.118718108
C11541	2.033864005
C08377	-0.486885748
C01170	1.428090408
C02526	-1.193056102
C04833	0.143995113
C07273	1.454804273
C11546	0.903418393
C06754	-0.447738419
C04256	0.090128898
C12632	-0.480831727
C04712	-1.112614284
C00153	-0.743470083
C02954	0.945683136
C06698	-0.108191834
C07964	-1.102041537
C00281	1.736895153
C06259	-0.515870936
C06135	-0.997651591
C02757	0.074730701
C07629	1.620414697
C11831	-0.251943524
C00956	0.510536137
C01494	0.210824065
C01091	-0.301929522
C01951	-1.981739218
C03861	-0.727592887
C13759	-0.744645621
C02501	0.833022579
C11515	0.81307504
C11747	-0.13477502
C06717	-0.80089421
C13207	0.815969258
C08127	-0.606701892
C06207	-1.124111117
C13768	0.745688536
C05942	-0.526479284
C06990	-0.628201875
C11393	0.851226518
C12624	-0.550654648
C05953	0.47778056
C14579	-1.265822132
C07246	1.339963157
C06351	-0.710308492
C04021	1.864081668
C06609	-0.542522369
C12490	-0.261181165
C03069	0.842014985
C11073	1.863170715
C06307	-1.565767825
C00331	0.621168203
C04642	-0.851219677
C00227	1.557799068
C07912	0.231671897
C09332	0.649585427
C01474	1.323246644
C02709	-0.072958857
C07100	1.391333692
C00355	-0.272816376
C12136	0.282463333
C08735	0.272638281
C00137	-0.137458975
C03098	0.693489739
C05330	1.497124433
C01213	0.561255439
C16301	0.901967615
C03671	0.07778944
C14272	-0.106838347
C05324	-0.568735253
C02737	0.61167376
C13719	-1.232416389
C01745	-1.12781653
C08318	2.10347418
C06855	-0.748570729
C00235	-2.719359512
C07710	-0.512913697
C10410	0.635854204
C00101	-1.388672871
C05442	-1.052212053
C00569	0.599617167
C00737	1.189438659
C05139	0.382120312
C02019	-0.529500481
C00582	-1.178537516
C04290	0.680550674
C06523	-2.068831088
C05276	0.671933688
C02560	-0.064429046
C01146	-0.727559825
C10984	-1.03964163
C06809	0.133785963
C11268	1.011167591
C07277	0.85644462
C11002	0.289446645
C02105	-3.458232679
C00704	-1.716186872
C04205	-0.56448397
C12329	-0.984676102
C06771	-0.126877266
C07350	0.324284961
C04469	0.340993313
C07882	0.120995641
C05578	0.616673014
C03578	0.221303804
C06368	-0.11743281
C09421	1.36213334
C06326	-1.30244165
C05165	-0.170466458
C04729	0.254369272
C01988	0.370372364
C14191	-0.787858983
C02730	-0.46039498
C01089	-0.403548589
C00214	0.236060355
C14368	0.921575716
C06172	0.60941176
C01131	-1.276807758
C04719	-0.257175589
C02455	1.511820778
C02196	0.049762502
C01475	1.443217407
C04068	0.443643407
C09637	0.679428403
C04382	-0.258345218
C00633	0.304360333
C04552	-0.408935019
C03514	-0.497199427
C00586	0.738665218
C14452	0.00234452
C13550	-0.456023517
C02838	-0.161438818
C01500	0.894459449
C04717	-1.153863768
C14150	-0.752629135
C06616	0.908036116
C01527	-1.359639327
C01113	0.50146301
C07461	1.633323132
C08046	-1.283222819
C00284	-0.08631932
C04437	-0.050109971
C14328	-0.525326004
C16644	2.690167992
C03479	0.949966387
C02808	-0.243549589
C03622	0.118000054
C02603	0.81523111
C07438	0.402822161
C06566	1.394847972
C01390	0.289350789
C01647	-1.236182039
C03160	0.223100959
C06949	1.502829647
C02588	0.716443565
C05268	1.697924858
C05086	-0.619807814
C07829	-0.370285133
C05793	-0.77732545
C06606	0.803073334
C11535	1.30625939
C01621	-0.847912797
C06909	-0.590776502
C01579	-1.115867092
C05585	0.18670701
C05595	0.479669763
C02370	0.093046442
C09164	0.635077531
C03731	1.142458488
C06321	0.144333934
C06098	1.532794552
C00029	0.606081758
C06565	0.055925215
C07065	1.112201482
C11358	-1.567838244
C06528	1.168556979
C02633	1.626486634
C06073	0.24623962
C00238	0.236592924
C06965	-0.317201659
C03750	0.332576372
C16242	0.274148637
C05371	0.029732051
C01353	0.383254499
C04211	0.573289977
C08262	0.088239165
C06255	0.213412494
C01590	0.556001384
C02265	0.059756786
C11809	-0.602266854
C09906	-1.889020979
C03506	-1.546353542
C11386	0.541294802
C02759	-0.013697747
C14442	-0.417687954
C00650	0.286169001
C06620	-3.349437726
C09682	-0.23162958
C06552	-1.891184132
C11416	1.102177222
C02048	-0.181677467
C00630	-0.275770675
C04864	-0.021954961
C03127	1.065473461
C05705	0.284046707
C06055	1.405350566
C15535	0.033561349
C06231	-0.248776699
C01679	0.385890215
C09625	0.307606273
C00534	-2.317127019
C07520	1.239277687
C09859	-0.429672239
C02488	0.225138511
C10103	0.763339186
C12448	0.06504729
C11899	-0.740510176
C14209	1.023969231
C14767	0.936333898
C02198	-0.32080936
C05151	0.327761687
C02577	-0.94065831
C04072	-2.069055601
C01107	-1.71395475
C00417	-0.786286352
C03035	0.397533755
C12639	-0.016994425
C03002	1.083978657
C00587	-0.342485015
C06238	0.15009179
C12627	-1.138034887
C02298	0.850634279
C14322	-0.951193125
C01201	-0.476776882
C00129	-0.405950161
C14320	-1.73018397
C01020	0.673194158
C05440	0.007480096
C08382	0.735466772
C12389	0.009920589
C08409	-0.987123836
C07668	-0.857302048
C00128	0.904563411
C00230	0.815900803
C01893	-1.15432667
C01076	0.415697841
C09880	-1.019979717
C07941	0.2821374
C02965	0.193090595
C09684	-1.096752585
C12313	0.939296108
C06721	-0.574537966
C14822	-0.179863796
C11008	-0.692522377
C00988	0.515023868
C03458	1.285753729
C00099	0.870630879
C07600	-0.887708619
C07228	-0.739340878
C09171	0.242194202
C11473	0.085153115
C07063	1.62791592
C11902	-0.624703678
C11389	-0.642508051
C06025	0.866390182
C11829	1.638661205
C03393	0.466607324
C13110	-0.909323401
C07359	-0.847398072
C04186	-0.710681933
C08655	-1.131206934
C03392	-0.127204685
C09803	0.470435838
C11924	0.39885283
C08197	-0.845050115
C04734	0.919775595
C02134	-1.475194769
C06258	2.062611239
C09072	0.310793794
C00275	-1.200384827
C06789	-0.531688681
C07469	-0.725183583
C00631	-0.371342408
C09882	0.854645069
C14708	-1.010559126
C07132	-2.178676604
C00247	-1.168180796
C08604	0.334437694
C02021	-1.464626794
C01054	-0.780524115
C04742	0.073655649
C00703	0.627872516
C11004	-1.221651235
C08110	0.522909798
C06728	1.075624794
C00894	0.992777859
C00427	0.389651672
C10165	0.463173999
C04741	-1.2826342
C04610	-0.381499511
C05556	1.259732323
C04360	-0.290366485
C09153	0.21583304
C00758	-0.650518452
C11379	-0.319795853
C03246	0.575843062
C10827	-0.350656516
C06555	-1.903139731
C01040	-0.017950099
C06931	0.249272193
C02702	-0.900561045
C02534	-0.064455079
C00866	0.69341061
C06323	-0.97635649
C02064	1.498087284
C12862	0.079541081
C00258	1.866022642
C06304	0.34686491
C08582	-0.028025426
C03954	-1.161555681
C14810	0.13258769
C01029	0.351825223
C05997	-1.18307693
C06556	-0.044950465
C11410	1.197532807
C07316	-0.072941762
C10682	-0.408560637
C08513	0.211559473
C06946	-3.080042596
C09750	0.469245106
C06427	0.130643169
C01913	-1.254927963
C03882	-1.167961048
C04491	2.146858015
C07551	-0.548579151
C00272	1.688373735
C04109	-1.214893967
C00406	-0.671443982
C02418	0.064441235
C06819	-0.850474601
C00725	0.736814781
C02672	1.291408287
C12375	0.670641739
C07408	-0.306488015
C01453	-2.199603156
C11857	-0.347593031
C03203	0.721909503
C02846	0.178215978
C05794	-1.354711448
C11543	-0.799355943
C04054	0.400560768
C00920	-0.831128198
C08882	0.27101132
C05394	-0.38449323
C00479	-0.567436484
C00535	-0.100990524
C00740	0.021929173
C07515	-0.540077722
C01368	-1.249277728
C08628	1.024169007
C07605	0.878280509
C07841	-0.933464666
C00526	1.360926664
C04862	-0.055340861
C14434	0.345652187
C11590	-0.43439854
C16145	-0.098956758
C04887	0.681809982
C06162	1.131233493
C12277	-1.854174987
C04274	1.29649793
C08005	-0.402732076
C11359	0.983476282
C01220	0.547619345
C04227	-0.642701007
C15037	-1.345352235
C06024	0.114983465
C06384	-0.897644967
C02476	-0.197126141
C06153	-0.637644523
C01312	0.671769213
C08603	-0.513131831
C04830	1.222160373
C11840	-0.583077853
C10096	0.189787587
C06674	0.472576913
C00503	-0.644852188
C04657	-1.323683807
C14674	-0.511553592
C16163	0.024450297
C04537	0.351497756
C07928	-0.669969337
C12145	-0.437037593
C01654	-0.407718931
C06944	0.99892034
C00010	-0.903077737
C02497	1.439647567
C05378	1.597308036
C01032	0.078224951
C01737	-1.28901291
C02565	0.843093639
C09210	-1.11960652
C01493	0.801365331
C00429	1.645716754
C02086	0.337281237
C14677	0.471477666
C03343	-1.433580894
C04217	-0.625254027
C14199	0.635459491
C00092	-0.432792641
C06102	-0.330941963
C00210	-1.130260198
C05675	0.8583758
C00774	-1.436856592
C10263	0.203797717
C04071	-1.564005239
C02452	-2.060515793
C07966	-0.012322166
C01602	-0.229173111
C00108	-0.871604199
C01726	-2.187837113
C11861	0.797069317
C09809	0.187492739
C00658	0.513710523
C16304	-0.569124905
C06572	1.285140154
C11934	1.0103873
C01155	0.183795264
C00830	0.24954727
C06996	-0.384503521
C10119	0.835369014
C07287	0.918196462
C05697	-0.738884589
C00596	0.187469344
C02948	-0.086755509
C01424	-0.12312409
C02247	0.888931686
C00221	0.352919752
C04121	-0.202305408
C14785	-0.239007758
C02446	1.080110355
C03216	1.360798253
C09630	0.445941101
C03575	1.559841976
C00027	0.364524934
C14518	0.433677156
C06376	1.585834932
C04069	-0.802581424
C01314	2.062911692
C07653	0.446675341
C11810	0.026075638
C05489	0.249510794
C05764	-0.024931038
C03974	-0.934517246
C08404	-1.63969694
C11633	-0.466841719
C02993	-0.457085065
C11514	1.401932723
C14175	0.212749714
C11503	2.116446754
C00742	-1.644086527
C06029	-0.391927986
C11911	-1.471471598
C00372	0.351659334
C03178	-1.433002044
C01545	1.25664212
C00756	0.196186636
C08258	-0.974830292
C00558	-0.86646718
C09902	-0.156240923
C06585	0.720974049
C11904	0.995558184
C00814	-0.394100895
C06742	0.709299335
C12147	0.44287937
C15992	-0.550911664
C01692	0.010570108
C12819	0.199409383
C11519	-0.947904161
C07967	-0.990491643
C06341	1.829029678
C02004	-2.369065638
C06630	1.022671029
C10923	1.459040163
C00766	0.615635023
C09938	1.400766949
C00754	0.704659488
C04908	1.230479486
C02323	0.82253608
C08273	1.001449949
C07727	-0.404627298
C11509	0.92763977
C10113	-1.252026248
C10998	-1.189000843
C14034	1.613875824
C09846	-0.449858576
C06791	-0.794100768
C01866	-0.05020174
C04686	0.457034147
C02206	-2.235619301
C06157	-0.678144297
C10202	0.256727703
C05079	0.070919513
C05936	1.470144307
C09319	1.786610634
C08251	0.206729171
C01158	-0.485080835
C06603	0.559843879
C05529	0.003478581
C10906	0.917460923
C14152	0.464455303
C00647	-1.218182026
C14325	-1.412678253
C01697	0.275510385
C00822	0.359615968
C11160	1.761410358
C05425	-1.414837769
C11729	-1.062104329
C08362	0.473257397
C13814	1.267994183
C02782	0.620247119
C01175	0.996516558
C02500	-0.561457056
C07115	-0.755313399
C01645	0.811687193
C03448	-1.415169682
C00166	1.089775579
C08579	0.907124179
C08179	0.154905558
C15777	0.421314449
C13889	0.484765273
C11281	-0.798012407
C03451	1.201626515
C00459	-1.279373259
C07094	0.216119013
C01941	0.616883238
C14089	1.129766756
C00271	0.168572004
C03519	0.031766357
C04347	1.153260112
C04814	-0.434908572
C03342	-0.462613908
C02768	0.092323265
C10927	-0.383363415
C03120	0.089027145
C03837	-1.122476682
C01689	0.140722636
C07927	1.463915867
C00515	-0.871790601
C03017	-1.674135138
C08234	0.119151756
C13140	0.510808342
C06267	0.795829651
C02050	-2.23079499
C01438	0.08963118
C00734	2.302385123
C06510	0.968067863
C08149	1.15061787
C14290	-0.034929245
C03502	1.258258384
C01379	1.114270915
C03656	-0.101064476
C11751	0.348426823
C03996	0.243865393
C04783	-1.827465897
C06584	1.257957702
C07695	-0.190098362
C02923	-0.936331428
C09762	-0.602958406
C01649	1.191753263
C06802	-0.942489967
C08858	-0.432901254
C10104	0.050047721
C00936	0.714412182
C02363	0.137099904
C01717	-0.453237929
C10525	1.651371345
C05322	0.536478056
C05944	-0.79733646
C00437	1.063803901
C05313	0.567825529
C02280	1.402438975
C02864	-0.059164374
C05945	-0.708440094
C04427	-2.025652186
C06676	0.631792051
C02884	1.541226951
C14497	-0.679756768
C00249	1.313982355
C07706	-0.321668056
C11502	-0.355031242
C06338	-1.363728161
C11630	-0.497029531
C07335	-0.982057149
C06142	1.443184962
C07656	1.10019216
C03661	2.208374587
C01101	0.121080802
C01103	-1.891775918
C14356	-0.639240334
C00191	0.26020235
C13828	-0.036986098
C15650	0.230500114
C04507	-1.066365474
C09820	-0.640173051
C04146	-0.573415786
C06879	1.237506503
C04525	-0.071855673
C16522	-0.733489823
C06156	0.610121574
C03953	0.906493236
C02658	-1.972527187
C06719	-1.222533262
C11170	0.138944996
C05781	0.181097759
C03269	-0.752430145
C00060	2.125797917
C00279	0.79755713
C06522	-1.096892447
C02980	0.588291955
C10427	-0.227852643
C11383	0.381553563
C01496	1.158770453
C09318	-0.369768319
C16513	-0.913537978
C09550	0.055628776
C03561	1.709786579
C07450	-0.515433052
C05212	0.257308943
C01564	-0.772236904
C14449	0.787361611
C00294	0.39871561
C11898	1.710535006
C08481	-1.528752098
C14275	2.168057475
C04226	2.656594103
C12372	-1.809356078
C05423	0.20800626
C00202	1.637501786
C17542	-0.323569159
C03124	-1.503376579
C03570	-1.11310948
C04203	-1.47025626
C01575	0.10667546
C07344	0.349552235
C04516	1.52828774
C01685	-0.65708346
C01133	0.737778286
C07598	-0.705740905
C03634	-1.047075448
C04390	-0.704451797
C14440	1.047490044
C10994	-0.197462939
C12915	-0.514700776
C08422	-1.575001363
C07758	0.724280044
C00971	0.573039624
C07660	0.670941822
C06753	-0.664649777
C11400	-0.746966339
C14044	-1.325458124
C12304	-0.581466611
C00147	-1.120053074
C13665	-0.743407807
C06145	0.603990346
C01985	-0.350093379
C14219	1.276269459
C04598	1.25686459
C05156	-0.538143919
C00383	1.667636422
C11864	-0.670131353
C03512	0.625697268
C03296	0.798502175
C05774	-0.457718868
C08580	-0.968025102
C02201	0.027589093
C06840	-1.830752777
C11378	0.381268528
C01291	0.229045272
C08679	0.353476148
C04643	-0.116381726
C06340	0.852696594
C04687	-1.296247621
C01729	-0.9362587
C02648	1.732396019
C05802	-0.182687656
C07278	0.677579937
C05130	-0.035302964
C06725	0.070510588
C01736	-0.106923833
C11387	0.636909522
C08367	-0.269925298
C09126	-1.649076647
C05527	-2.056094601
C07269	-1.049358329
C04303	-0.00987939
C03511	-0.585742694
C01623	-0.935357447
C14233	0.016811901
C06313	1.018362049
C03912	0.093349037
C07724	-0.689398137
C00796	0.47286083
C07266	0.80964845
C03508	-0.017251698
C06054	0.175007664
C02022	0.031989029
C02337	-0.224177896
C00802	1.021443541
C01593	0.125308564
C03674	-0.68654116
C06762	1.341859142
C00401	0.537456783
C14515	0.749498656
C03079	-1.254725066
C05670	-0.86063329
C16849	-0.073476338
C05515	1.668173694
C02090	0.499570595
C03930	0.699336697
C00328	-0.490036128
C02530	1.207352992
C11071	0.832661386
C05416	-0.231788984
C07589	-0.804238114
C14773	0.485389588
C06463	1.935786453
C00735	-1.254724311
C01063	-0.044165638
C05057	-0.731255521
C01302	-0.848135043
C00165	-1.675445483
C01313	2.448868495
C01562	-1.306573982
C05519	-0.88971501
C02197	-2.722748047
C01410	-0.134781513
C14435	0.126896512
C00159	2.331409793
C06871	-0.873871502
C00890	-0.329862083
C17568	1.013632096
C00518	1.165737375
C01653	-0.409341282
C01803	-0.196936917
C04890	1.09083298
C00801	0.941375613
C08259	-1.121399446
C00817	-0.508247724
C09754	-0.460591749
C03114	-0.44779191
C04436	-0.052433468
C07774	-1.000928889
C05443	0.080851938
C14463	-0.124801954
C06737	1.311207983
